,lemma,pos,freq
480,"('Jantje', 'gaan')","('nsubj', 'ROOT')",26
481,"('Jantje', 'bang')","('nsubj', 'ROOT')",1
482,"('zijn', 'bang')","('cop', 'ROOT')",1159
483,"('zijn', 'kapot')","('cop', 'ROOT')",319
484,"('tent', 'kapot')","('nsubj', 'ROOT')",1
485,"('jantje', 'gaan')","('nsubj', 'ROOT')",2
486,"('Jantje', 'vallen')","('nsubj', 'ROOT')",2
487,"('teen', 'hebben')","('obj', 'ROOT')",2
488,"('dokter', 'zeggen')","('nsubj', 'ROOT')",47
489,"('hond', 'verschillen')","('nsubj', 'ROOT')",2
490,"('Fries', 'stabij')","('amod', 'ROOT')",11
491,"('kauwbot', 'houden')","('obj', 'ROOT')",1
492,"('hond', 'eten')","('nsubj', 'ROOT')",361
493,"('mens', 'willen')","('nsubj', 'ROOT')",117
494,"('kind', 'moeten')","('nsubj', 'ccomp')",130
495,"('telefoon', 'moeten')","('obj', 'ccomp')",11
496,"('van', 'vinden')","('obj', 'ROOT')",104
497,"('crimine', 'gaan')","('nsubj', 'ROOT')",1
498,"('ding', 'vragen')","('obj', 'xcomp')",3
499,"('vreemd', 'ding')","('amod', 'obj')",8
500,"('crimine', 'inbreken')","('nsubj', 'conj')",1
501,"('telefoon', 'mogen')","('nsubj', 'ccomp')",7
502,"('zijn', 'vrijdagavond')","('cop', 'ROOT')",9
503,"('Voice', 'keken')","('obj', 'ROOT')",1
504,"('buikpijn', 'hebben')","('obj', 'conj')",5
505,"('moeder', 'masseren')","('nsubj', 'ROOT')",1
506,"('buik', 'masseren')","('obj', 'ROOT')",1
507,"('heel', 'nacht')","('amod', 'obl')",25
508,"('zijn', 'weg')","('cop', 'ROOT')",599
509,"('kramp', 'komen')","('nsubj', 'ROOT')",1
510,"('moeten', 'ziek')","('cop', 'ROOT')",3
511,"('moeder', 'gaan')","('nsubj', 'ROOT')",185
512,"('ziekenhuis', 'bellen')","('obj', 'ROOT')",2
513,"('plaats', 'hebben')","('obj', 'ROOT')",17
514,"('ziekenhuis', 'belden')","('obj', 'conj')",1
515,"('ander', 'ziekenhuis')","('amod', 'obj')",1
516,"('bloed', 'prikken')","('obj', 'ROOT')",3
517,"('blindedarmontsteking', 'hebben')","('obj', 'ccomp')",1
518,"('test', 'komen')","('nsubj', 'ROOT')",1
519,"('zijn', 'opgelucht')","('cop', 'ROOT')",44
520,"('wieak', 'draaien')","('nsubj', 'ROOT')",1
521,"('steen', 'doen')","('obj', 'ROOT')",2
522,"('doolhof', 'doen')","('obj', 'ROOT')",1
523,"('ding', 'leuk')","('nsubj', 'xcomp')",1
524,"('zijn', 'leuk')","('cop', 'xcomp')",482
525,"('zijn', 'leerzaam')","('cop', 'conj')",101
526,"('dier', 'zitten')","('nsubj', 'ccomp')",241
527,"('vrij', 'leven')","('amod', 'obl')",16
528,"('ander', 'dier')","('amod', 'nmod')",32
529,"('dieren', 'leerzaam')","('nsubj', 'ROOT')",3
530,"('zijn', 'leerzaam')","('cop', 'ROOT')",253
531,"('mama', 'zijn')","('nsubj', 'ROOT')",30
532,"('zijn', 'verdediger')","('cop', 'ROOT')",28
533,"('één', 'helft')","('amod', 'nsubj')",33
534,"('zijn', 'pauze')","('cop', 'ROOT')",66
535,"('helft', 'beginnen')","('nsubj', 'ROOT')",20
536,"('twee', 'helft')","('amod', 'nsubj')",41
537,"('twee', 'helft')","('amod', 'obl')",40
538,"('sommig', 'gaan')","('nsubj', 'ROOT')",3
539,"('penalty', 'nemen')","('obj', 'ROOT')",7
540,"('droomhuis', 'voldoen')","('nsubj', 'ROOT')",1
541,"('uitzicht', 'hebben')","('obj', 'ccomp')",1
542,"('rood', 'liggen')","('nsubj', 'ROOT')",2
543,"('geel', 'tapijt')","('amod', 'obl')",1
544,"('goudkleurig', 'kroonluchter')","('amod', 'conj')",1
545,"('springkasteel', 'staan')","('nsubj', 'ROOT')",1
546,"('tien', 'verdieping')","('amod', 'nmod')",1
547,"('goed', 'keukenapparatuur')","('amod', 'nmod')",1
548,"('zijn', 'horen')","('cop', 'ROOT')",27
549,"('boek', 'lezen')","('obj', 'ccomp')",29
550,"('zijn', 'saai')","('cop', 'conj')",154
551,"('dier', 'zijn')","('nsubj', 'ROOT')",309
552,"('dier', 'horen')","('obj', 'conj')",8
553,"('vrij', 'natuur')","('amod', 'obl')",164
554,"('leven', 'geven')","('obj', 'ROOT')",11
555,"('dier', 'horen')","('nsubj', 'ROOT')",166
556,"('paar', 'zijn')","('nsubj', 'ROOT')",25
557,"('warm', 'hok')","('amod', 'conj')",4
558,"('jong', 'dier')","('amod', 'obl')",2
559,"('truc', 'doen')","('obj', 'xcomp')",51
560,"('pats', 'tegenstribbelen')","('obj', 'ROOT')",1
561,"('hulpeloos', 'dier')","('amod', 'conj')",1
562,"('mening', 'zijn')","('nsubj', 'ROOT')",163
563,"('dierentuin', 'belangrijk')","('nsubj', 'ROOT')",99
564,"('zijn', 'belangrijk')","('cop', 'ROOT')",1004
565,"('kind', 'leren')","('nsubj', 'conj')",332
566,"('vreemd', 'dier')","('amod', 'nmod')",14
567,"('normale/andere', 'dier')","('amod', 'conj')",1
568,"('dier', 'gaan')","('obj', 'ROOT')",6
569,"('dier', 'klein')","('nsubj', 'ROOT')",7
570,"('groot', 'dier')","('amod', 'advcl')",3
571,"('zijn', 'varen')","('cop', 'ROOT')",3
572,"('geldspoor', 'zien')","('obj', 'conj')",1
573,"('eiland', 'zien')","('obj', 'conj')",3
574,"('zijn', 'zand')","('cop', 'ROOT')",3
575,"('zijn', 'wonderschoon')","('cop', 'ROOT')",1
576,"('big', 'horen')","('obj', 'ROOT')",1
577,"('big', 'volgen')","('obj', 'ROOT')",1
578,"('zijn', 'volgen')","('cop', 'ROOT')",16
579,"('Big', 'zien')","('obj', 'conj')",1
580,"('boerderij', 'maken')","('obj', 'ROOT')",4
581,"('vriend', 'riep')","('obj', 'ROOT')",2
582,"('Storm', 'zien')","('obj', 'conj')",1
583,"('zijn', 'hetzelfde')","('cop', 'ROOT')",253
584,"('goud', 'vallen')","('obj', 'ROOT')",1
585,"('zijn', 'zeggen')","('cop', 'ROOT')",414
586,"('zijn', 'jou')","('cop', 'conj')",2
587,"('zijn', 'tegenovergesteld')","('cop', 'ROOT')",7
588,"('boom', 'gebeuren')","('nsubj', 'ROOT')",1
589,"('draai', 'maken')","('obj', 'ROOT')",2
590,"('pijn', 'hebben')","('obj', 'ROOT')",155
591,"('Sum', 'schieten')","('nsubj', 'conj')",1
592,"('boom', 'gebeuren')","('nsubj', 'conj')",1
593,"('geld', 'komen')","('nsubj', 'ROOT')",7
594,"('zijn', 'rijk')","('cop', 'ROOT')",145
595,"('geld', 'hebben')","('obj', 'xcomp')",15
596,"('900,000', 'hebben')","('obj', 'ROOT')",1
597,"('iPad', 'vinden')","('nsubj', 'ROOT')",1
598,"('leuk', 'vinden')","('nsubj', 'ROOT')",4
599,"('Suus', 'hebben')","('nsubj', 'ROOT')",1
600,"('kip', 'hebben')","('obj', 'ROOT')",21
601,"('mens', 'komen')","('nsubj', 'ROOT')",217
602,"('kippenvoer', 'kopen')","('obj', 'ROOT')",1
603,"('ander', 'mens')","('amod', 'obl')",154
604,"('stuk', 'gaan')","('obj', 'ROOT')",46
605,"('snel', 'stuk')","('amod', 'obj')",8
606,"('piratenschip', 'vinden')","('obj', 'ROOT')",1
607,"('leuk', 'piratenschip')","('amod', 'obj')",1
608,"('kunnen', 'karten')","('cop', 'ROOT')",2
609,"('baan', 'hebben')","('obj', 'ROOT')",46
610,"('blauw', 'baan')","('amod', 'obj')",2
611,"('rood', 'baan')","('amod', 'obj')",2
612,"('zwart', 'baan')","('amod', 'obj')",2
613,"('zijn', 'cool')","('cop', 'ROOT')",378
614,"('baan', 'doen')","('obj', 'ROOT')",2
615,"('voetbal', 'hobby')","('nsubj', 'ROOT')",28
616,"('zijn', 'hobby')","('cop', 'ROOT')",305
617,"('Tv', 'kijken')","('nsubj', 'ROOT')",40
618,"('leuk', 'kijken')","('obj', 'ROOT')",1
619,"('zijn', 'club')","('cop', 'ROOT')",60
620,"('goed', 'club')","('amod', 'ROOT')",17
621,"('tablet', 'vinden')","('obj', 'ROOT')",14
622,"('klimrek', 'doen')","('obj', 'conj')",1
623,"('leuk', 'klimrek')","('amod', 'obj')",2
624,"('knikkeren', 'leuk')","('nsubj', 'ROOT')",3
625,"('slecht', 'weer')","('amod', 'advcl')",195
626,"('slecht', 'weer')","('amod', 'obl')",83
627,"('proefjesmiddag', 'hebben')","('obj', 'ROOT')",3
628,"('toffeethee', 'hebben')","('obj', 'ROOT')",1
629,"('zijn', 'warm')","('cop', 'ROOT')",446
630,"('glas', 'dompelen')","('obj', 'conj')",1
631,"('koud', 'water')","('amod', 'nmod')",4
632,"('glas', 'worden')","('nsubj', 'ccomp')",1
633,"('warm', 'glas')","('amod', 'nsubj')",1
634,"('glas', 'blijven')","('nsubj', 'conj')",1
635,"('koud', 'glas')","('amod', 'nsubj')",2
636,"('proef', 'uitgeprobeerd')","('obj', 'ROOT')",1
637,"('het', 'maken')","('obj', 'xcomp')",3
638,"('groep', 'krijgen')","('obj', 'ROOT')",5
639,"('lief', 'groep')","('amod', 'obj')",1
640,"('jongen', 'zitten')","('nsubj', 'ROOT')",35
641,"('jarig', 'jongen')","('amod', 'nsubj')",1
642,"('zijn', 'baas')","('cop', 'ccomp')",19
643,"('water', 'halen')","('obj', 'ROOT')",8
644,"('schoon', 'glas')","('amod', 'obj')",1
645,"('koud', 'water')","('amod', 'obj')",7
646,"('warm', 'glas')","('amod', 'obl')",1
647,"('zijn', 'leeg')","('cop', 'ROOT')",78
648,"('meisje', 'kauwen')","('obj', 'ROOT')",1
649,"('half', 'uur')","('amod', 'obl')",415
650,"('kind', 'leren')","('obj', 'ROOT')",15
651,"('ding', 'leren')","('obj', 'conj')",79
652,"('moeilijk', 'ding')","('amod', 'obj')",17
653,"('zijn', 'Rosalinda')","('cop', 'ROOT')",2
654,"('zijn', 'schattig')","('cop', 'ROOT')",771
655,"('zijn', 'lievelingsdier')","('cop', 'conj')",24
656,"('verhaal', 'vertellen')","('obj', 'xcomp')",69
657,"('Vogels', 'flapperen')","('nsubj', 'ROOT')",24
658,"('vogels', 'drinken')","('nsubj', 'ROOT')",10
659,"('vliegtuig', 'werken')","('nsubj', 'ROOT')",92
660,"('vogel', 'bouwen')","('nsubj', 'ROOT')",150
661,"('nest', 'bouwen')","('obj', 'ROOT')",182
662,"('vogels', 'leggen')","('nsubj', 'ROOT')",42
663,"('vliegtuig', 'vliegen')","('nsubj', 'ROOT')",685
664,"('Vliegtuig', 'tanken')","('nsubj', 'ROOT')",28
665,"('worm', 'eten')","('obj', 'ROOT')",29
666,"('Vogels', 'drinken')","('nsubj', 'ROOT')",21
667,"('water', 'drinken')","('obj', 'ROOT')",226
668,"('cavia', 'hebben')","('obj', 'ROOT')",27
669,"('Kareltje', 'heten')","('nsubj', 'conj')",1
670,"('brokk', 'eten')","('obj', 'conj')",55
671,"('lievelingsete', 'wortel')","('nsubj', 'conj')",1
672,"('zijn', 'wortel')","('cop', 'conj')",2
673,"('zijn', 'zacht')","('cop', 'conj')",222
674,"('dat', 'denken')","('obj', 'ROOT')",42
675,"('leuk', 'hebben')","('obj', 'ROOT')",12
676,"('mens', 'gaan')","('nsubj', 'ROOT')",255
677,"('gevoel', 'hebben')","('obj', 'conj')",29
678,"('dier', 'horen')","('obj', 'ccomp')",19
679,"('zwemmen', 'leren')","('obj', 'ROOT')",1
680,"('jongen', 'klimmen')","('obj', 'xcomp')",1
681,"('zijn', 'oplossing')","('cop', 'ROOT')",32
682,"('idee', 'hebben')","('obj', 'ROOT')",240
683,"('zijn', 'verrassing')","('cop', 'ROOT')",56
684,"('blinddoek', 'krijgen')","('obj', 'conj')",2
685,"('stilte', 'horen')","('obj', 'ROOT')",1
686,"('doods', 'stilte')","('amod', 'obj')",1
687,"('oog', 'geloven')","('obj', 'ROOT')",28
688,"('opdracht', 'doen')","('obj', 'ROOT')",29
689,"('vrij', 'opdracht')","('amod', 'obj')",4
690,"('zijn', 'Danilo')","('cop', 'ROOT')",2
691,"('zijn', 'jaar')","('cop', 'conj')",222
692,"('hobby', 'paardrijden')","('nsubj', 'conj')",4
693,"('zijn', 'paardrijden')","('cop', 'conj')",6
694,"('paard', 'rijden')","('obj', 'ROOT')",22
695,"('kind', 'wonen')","('nsubj', 'ROOT')",21
696,"('vriendinne', 'hebben')","('obj', 'ROOT')",12
697,"('zijn', 'informatie')","('cop', 'ROOT')",13
698,"('vriendin', 'hebben')","('obj', 'ROOT')",144
699,"('vriendin', 'halen')","('obj', 'conj')",5
700,"('tvserie', 'spelen')","('obj', 'ROOT')",1
701,"('zijn', 'lievelingsserie')","('cop', 'ROOT')",1
702,"('zijn', 'standhond')","('cop', 'ROOT')",1
703,"('vlees', 'eten')","('obj', 'conj')",27
704,"('zijn', 'herder')","('cop', 'conj')",3
705,"('Hut', 'bouwen')","('nsubj', 'ROOT')",4
706,"('hutt', 'bouwen')","('obj', 'ccomp')",7
707,"('zijn', 'teamsport')","('cop', 'ccomp')",3
708,"('gitaar', 'spelen')","('nsubj', 'xcomp')",1
709,"('mooi', 'muziek')","('amod', 'obl')",2
710,"('gitaar', 'hebben')","('obj', 'conj')",1
711,"('verschillend', 'soort')","('amod', 'obj')",106
712,"('elektrisch', 'gitaar')","('amod', 'advcl')",1
713,"('akoestisch', 'gitaar')","('amod', 'obj')",4
714,"('hobby', 'hebben')","('obj', 'conj')",11
715,"('tennisracket', 'doen')","('obj', 'ROOT')",1
716,"('sport', 'vinden')","('obj', 'ROOT')",182
717,"('lievelingsbasketballer', 'Kobe')","('nsubj', 'ROOT')",1
718,"('zijn', 'Kobe')","('cop', 'ROOT')",1
719,"('zijn', 'held')","('cop', 'ROOT')",35
720,"('groot', 'held')","('amod', 'ROOT')",2
721,"('fiets', 'komen')","('nsubj', 'ROOT')",20
722,"('Wim', 'proberen')","('nsubj', 'ROOT')",20
723,"('fiets', 'halen')","('obj', 'xcomp')",14
724,"('nat', 'voet')","('amod', 'conj')",27
725,"('tv', 'vinden')","('obj', 'ROOT')",20
726,"('ander', 'huis')","('amod', 'obl')",19
727,"('ander', 'huis')","('amod', 'conj')",8
728,"('tv', 'vinden')","('obj', 'conj')",4
729,"('ding', 'vinden')","('obj', 'ROOT')",105
730,"('zijn', 'vermoeien')","('cop', 'ccomp')",3
731,"('zijn', 'superkoud')","('cop', 'ROOT')",4
732,"('zijn', 'koud')","('cop', 'conj')",146
733,"('zon', 'komen')","('nsubj', 'ROOT')",24
734,"('zonnebril', 'halen')","('obj', 'ROOT')",1
735,"('zijn', 'superblij')","('cop', 'ccomp')",2
736,"('bff', 'komen')","('nsubj', 'ROOT')",2
737,"('suikerspin', 'kochen')","('obj', 'ROOT')",1
738,"('zijn', 'superleuk')","('cop', 'ROOT')",455
739,"('verhaal', 'hebben')","('obj', 'ROOT')",14
740,"('mooi', 'verhaal')","('amod', 'obj')",10
741,"('agent', 'gaan')","('nsubj', 'ROOT')",6
742,"('boef', 'hebben')","('nsubj', 'ROOT')",6
743,"('mes', 'hebben')","('obj', 'ROOT')",23
744,"('slot', 'maken')","('obj', 'ROOT')",7
745,"('geld', 'liggen')","('nsubj', 'ROOT')",3
746,"('agent', 'stappen')","('nsubj', 'conj')",2
747,"('politie', 'roepen')","('obj', 'ROOT')",7
748,"('agent', 'zijn')","('nsubj', 'conj')",2
749,"('pistool', 'pakken')","('obj', 'ROOT')",12
750,"('stop', 'roepen')","('obj', 'ROOT')",4
751,"('agent', 'gaan')","('nsubj', 'conj')",2
752,"('hond', 'speels')","('nsubj', 'ROOT')",88
753,"('zijn', 'speels')","('cop', 'ROOT')",481
754,"('zijn', 'rood')","('cop', 'ROOT')",74
755,"('hond', 'kunnen')","('nsubj', 'ROOT')",112
756,"('commando', 'kunnen')","('obj', 'ROOT')",2
757,"('ander', 'hond')","('amod', 'obl')",120
758,"('opstel', 'houd')","('obj', 'ROOT')",3
759,"('zoogdier', 'haai')","('nsubj', 'ROOT')",2
760,"('haai', 'noemen')","('obj', 'ROOT')",1
761,"('wit', 'haai')","('amod', 'nsubj')",4
762,"('haai', 'lust')","('nsubj', 'ROOT')",1
763,"('mens', 'lust')","('obj', 'ROOT')",1
764,"('zeehond', 'staan')","('nsubj', 'ROOT')",1
765,"('zeeengel', 'rog')","('nsubj', 'ROOT')",1
766,"('zijn', 'rog')","('cop', 'ROOT')",1
767,"('camouflage', 'hebben')","('obj', 'ROOT')",1
768,"('goed', 'camouflage')","('amod', 'obj')",3
769,"('heel', 'wereld')","('amod', 'nmod')",178
770,"('hondshaai', 'spoelen')","('nsubj', 'ROOT')",1
771,"('klein', 'haai')","('amod', 'nsubj:pass')",1
772,"('haai', 'zijn')","('nsubj', 'conj')",2
773,"('verschillend', 'haai')","('amod', 'nsubj')",1
774,"('zijn', 'makkelijk')","('cop', 'ROOT')",442
775,"('woord', 'schrijven')","('obj', 'xcomp')",78
776,"('Kind', 'zitten')","('nsubj', 'ROOT')",24
777,"('woord', 'gebruiken')","('obj', 'ccomp')",50
778,"('project', 'gaan')","('nsubj', 'ROOT')",14
779,"('toneelstuk', 'zijn')","('nsubj', 'ROOT')",6
780,"('leuk', 'toneelstuk')","('amod', 'nsubj')",2
781,"('kleuter', 'gaan')","('nsubj', 'ROOT')",4
782,"('woord', 'bedenken')","('obj', 'ROOT')",3
783,"('kleren', 'horen')","('nsubj', 'ccomp')",1
784,"('ananas', 'deksel')","('nsubj', 'ROOT')",1
785,"('Stap', 'neem')","('nsubj', 'ROOT')",1
786,"('broodje', 'neem')","('obj', 'ROOT')",1
787,"('plak', 'leggen')","('obj', 'conj')",43
788,"('kaas', 'neem')","('obj', 'ROOT')",1
789,"('stuk', 'doen')","('obj', 'ROOT')",69
790,"('boter', 'smelten')","('obj', 'xcomp')",22
791,"('brood', 'leggen')","('obj', 'ROOT')",113
792,"('hok', 'krijgen')","('obj', 'ROOT')",75
793,"('geweldig', 'hok')","('amod', 'obj')",1
794,"('circuss', 'verhuizen')","('nsubj', 'ROOT')",1
795,"('dier', 'krijgen')","('nsubj', 'conj')",91
796,"('ruimte', 'krijgen')","('obj', 'conj')",26
797,"('klein', 'ruimte')","('amod', 'obl')",33
798,"('dier', 'mogen')","('nsubj', 'ROOT')",31
799,"('geld', 'verdienen')","('obj', 'xcomp')",69
800,"('mens', 'vinden')","('nsubj', 'conj')",113
801,"('dier', 'doen')","('nsubj', 'ccomp')",145
802,"('truc', 'doen')","('obj', 'ccomp')",51
803,"('mens', 'raken')","('nsubj', 'conj')",11
804,"('verzorger', 'willen')","('nsubj', 'ROOT')",3
805,"('dierentuin', 'blijven')","('nsubj', 'ROOT')",245
806,"('kind', 'leren')","('nsubj', 'ROOT')",500
807,"('onderzoek', 'doen')","('obj', 'conj')",6
808,"('ding', 'weten')","('obj', 'xcomp')",12
809,"('nieuw', 'ding')","('amod', 'obj')",91
810,"('nieuw', 'dier')","('amod', 'nsubj:pass')",10
811,"('zijn', 'slecht')","('cop', 'ROOT')",554
812,"('zijn', 'goed')","('cop', 'xcomp')",170
813,"('voetbal', 'vinden')","('obj', 'ROOT')",211
814,"('zijn', 'geweldig')","('cop', 'ROOT')",97
815,"('lekker', 'slide')","('amod', 'ROOT')",1
816,"('bal', 'hebben')","('obj', 'xcomp')",4
817,"('smerig', 'overtreding')","('amod', 'obj')",1
818,"('VRIJE', 'TIJD')","('amod', 'ROOT')",1
819,"('kind', 'gaan')","('nsubj', 'ROOT')",394
820,"('ding', 'doen')","('obj', 'xcomp')",354
821,"('vrij', 'tijd')","('amod', 'obl')",187
822,"('geld', 'kosten')","('nsubj', 'ROOT')",22
823,"('uitrusting', 'kosten')","('nsubj', 'ROOT')",1
824,"('kind', 'kiezen')","('nsubj', 'ROOT')",12
825,"('dag', 'gaan')","('obj', 'ROOT')",9
826,"('dier', 'leven')","('nsubj', 'ccomp')",216
827,"('ruimt', 'hebben')","('nsubj', 'conj')",1
828,"('dier', 'blijven')","('nsubj', 'ROOT')",88
829,"('dier', 'weggaan')","('nsubj', 'ccomp')",7
830,"('dier', 'komen')","('nsubj', 'conj')",45
831,"('mens', 'aap')","('nsubj', 'ROOT')",2
832,"('speciaal', 'vogel')","('amod', 'nmod')",1
833,"('dierentuin', 'zijn')","('nsubj', 'ROOT')",144
834,"('dier', 'zien')","('nsubj', 'conj')",19
835,"('hetzelfde', 'zien')","('obj', 'conj')",6
836,"('dier', 'zitten')","('nsubj', 'ROOT')",261
837,"('heel', 'leven')","('amod', 'obl')",38
838,"('zijn', 'niet')","('cop', 'ROOT')",98
839,"('groot', 'ocea')","('amod', 'obl')",1
840,"('dierenreservaat', 'blijven')","('nsubj', 'ccomp')",1
841,"('dier', 'zien')","('obj', 'ROOT')",234
842,"('hamster', 'hebben')","('obj', 'ROOT')",27
843,"('die', 'heten')","('nsubj', 'ROOT')",9
844,"('Knabbel', 'heten')","('obj', 'ROOT')",2
845,"('baby', 'zijn')","('nsubj', 'ROOT')",17
846,"('zijn', 'jammer')","('cop', 'ROOT')",349
847,"('huis', 'mooi')","('nsubj', 'ROOT')",10
848,"('keuken', 'passen')","('nsubj', 'ROOT')",1
849,"('tv', 'kijken')","('nsubj', 'ccomp')",43
850,"('uur', 'kijken')","('obj', 'ccomp')",1
851,"('half', 'uur')","('amod', 'obj')",15
852,"('spellet', 'doen')","('obj', 'conj')",254
853,"('veel', 'computeren')","('obj', 'conj')",1
854,"('tv', 'kijken')","('nsubj', 'conj')",141
855,"('zijn', 'het')","('cop', 'ROOT')",580
856,"('zijn', 'graad')","('cop', 'ROOT')",54
857,"('warm', 'weer')","('amod', 'obl')",17
858,"('zus', 'zijn')","('obj', 'ROOT')",4
859,"('ander', 'zus')","('amod', 'conj')",8
860,"('zijn', 'gezellig')","('cop', 'ROOT')",867
861,"('band', 'laten')","('obj', 'ROOT')",1
862,"('band', 'gaan')","('nsubj', 'conj')",9
863,"('zijn', 'duur')","('cop', 'conj')",156
864,"('zijn', 'glijbaan')","('cop', 'ROOT')",10
865,"('leuk', 'glijbaan')","('amod', 'ROOT')",2
866,"('spannend', 'boek')","('amod', 'ROOT')",7
867,"('meester', 'vragen')","('nsubj', 'ROOT')",8
868,"('sportcarrière', 'beginnen')","('obj', 'xcomp')",1
869,"('Hidde', 'zeiden')","('nsubj', 'ROOT')",1
870,"('zijn', 'begin')","('cop', 'ROOT')",34
871,"('laat', 'sportcarrière')","('amod', 'nmod')",1
872,"('minpunt', 'zijn')","('nsubj', 'ROOT')",8
873,"('boek', 'lezen')","('obj', 'ROOT')",146
874,"('rest', 'fijn')","('nsubj', 'ROOT')",1
875,"('paasdag', 'doen')","('obj', 'ccomp')",1
876,"('paaseier', 'zoeken')","('obj', 'ROOT')",15
877,"('1', 'paasdag')","('amod', 'obl')",1
878,"('één', 'paasei')","('amod', 'xcomp')",1
879,"('negentien', 'hebben')","('obj', 'conj')",1
880,"('oma', 'jarig')","('nsubj', 'ROOT')",15
881,"('zijn', 'jarig')","('cop', 'ROOT')",692
882,"('zijn', 'paasdag')","('cop', 'conj')",3
883,"('2', 'paasdag')","('amod', 'conj')",2
884,"('paaseier', 'zoeken')","('obj', 'xcomp')",46
885,"('zijn', 'paashazen')","('cop', 'ROOT')",1
886,"('heel', 'familie')","('amod', 'obl')",110
887,"('kind', 'maken')","('obj', 'ccomp')",3
888,"('eigen', 'huis')","('amod', 'nmod')",2
889,"('cadeau', 'geven')","('obj', 'ccomp')",4
890,"('groot', 'cadeau')","('amod', 'obj')",21
891,"('oma', 'weten')","('nsubj', 'conj')",1
892,"('euro', 'krijgen')","('obj', 'ROOT')",50
893,"('opa', 'maken')","('obj', 'conj')",1
894,"('het', 'spelen')","('obj', 'xcomp')",14
895,"('bezigheid', 'kunnen')","('obj', 'ROOT')",1
896,"('favoriet', 'bezigheid')","('amod', 'obj')",1
897,"('buskruit', 'doen')","('obj', 'conj')",3
898,"('het', 'doen')","('obj', 'ROOT')",86
899,"('mooi', 'weer')","('amod', 'advcl')",263
900,"('zijn', 'erg')","('cop', 'ROOT')",440
901,"('zijn', 'variëren')","('cop', 'ROOT')",1
902,"('zijn', 'gezond')","('cop', 'xcomp')",65
903,"('het', 'vinden')","('obj', 'ROOT')",771
904,"('rennen', 'lijken')","('nsubj', 'ROOT')",1
905,"('kunnen', 'goed')","('cop', 'ROOT')",65
906,"('Loesje', 'lief')","('nsubj', 'ROOT')",1
907,"('zijn', 'leven')","('cop', 'conj')",40
908,"('zijn', 'één')","('cop', 'conj')",60
909,"('kind', 'willen')","('nsubj', 'ROOT')",111
910,"('eigen', 'leven')","('amod', 'obl')",11
911,"('Lars', 'vragen')","('nsubj', 'ROOT')",3
912,"('zijn', 'laat')","('cop', 'ccomp')",54
913,"('zijn', 'tijd')","('cop', 'ROOT')",193
914,"('fiets', 'pakken')","('obj', 'ROOT')",139
915,"('Lars', 'zeggen')","('nsubj', 'ROOT')",10
916,"('fiets', 'zetten')","('obj', 'ROOT')",69
917,"('optocht', 'beginnen')","('nsubj', 'ROOT')",4
918,"('Geachte', 'mevrouw')","('amod', 'ROOT')",7
919,"('zijn', 'veld')","('cop', 'ROOT')",17
920,"('groot', 'veld')","('amod', 'ROOT')",8
921,"('zijn', 'lui')","('cop', 'ROOT')",76
922,"('kans', 'bestaan')","('nsubj', 'conj')",1
923,"('zijn', 'dankbaar')","('cop', 'ROOT')",15
924,"('voetbalveld', 'komen')","('nsubj', 'ROOT')",2
925,"('vriendelijk', 'groet')","('amod', 'ROOT')",335
926,"('keiden', 'vinden')","('obj', 'ROOT')",4
927,"('verhaal', 'vinden')","('obj', 'conj')",2
928,"('ander', 'verhaal')","('amod', 'obj')",10
929,"('hetzelfde', 'vinden')","('obj', 'conj')",5
930,"('hond', 'maken')","('nsubj', 'ccomp')",3
931,"('mens', 'vinden')","('obj', 'conj')",19
932,"('mening', 'hebben')","('obj', 'ROOT')",122
933,"('eigen', 'mening')","('amod', 'obj')",86
934,"('band', 'hebben')","('obj', 'ROOT')",76
935,"('goed', 'band')","('amod', 'obj')",21
936,"('Romeins', 'tijd')","('amod', 'ROOT')",22
937,"('tijd', 'zijn')","('nsubj', 'ROOT')",41
938,"('hok', 'krijgen')","('obj', 'conj')",76
939,"('zijn', 'vinden')","('cop', 'ROOT')",793
940,"('dierentuin', 'mogen')","('nsubj', 'ccomp')",78
941,"('hokk', 'maken')","('obj', 'ROOT')",27
942,"('zijn', 'maken')","('cop', 'ROOT')",72
943,"('spul', 'hebben')","('obj', 'ROOT')",51
944,"('één', 'leven')","('nsubj', 'ccomp')",1
945,"('kind', 'zien')","('nsubj', 'ROOT')",53
946,"('twee', 'zijn')","('obj', 'ROOT')",1
