lemma,pos,freq
venn,NOUN,3
kusen,VERB,6
xx,INTJ,1
Mounir,PROPN,6
8.30,NUM,5
skillkamp,NOUN,1
d-veld,PROPN,1
Vanderlyde,PROPN,1
halle,NOUN,4
Dagoberd,PROPN,1
teken-,SYM,3
knutselless,NOUN,3
kinderless,NOUN,1
Joahia,PROPN,1
Naave,PROPN,1
auf,ADV,1
Ja,INTJ,1
Jaosin,PROPN,1
ah,PROPN,5
eis,NOUN,17
Zuiden,PROPN,2
zonen,NOUN,1
droomkamp,NOUN,6
buurtverstopper,NOUN,6
tafeltoetsen,VERB,1
rekenen/taal/en,ADJ,1
leerspelletjes,ADJ,5
nachtwacht,NOUN,3
stalen,VERB,5
uitzagen,VERB,6
lEGO,VERB,1
Sjooko,PROPN,2
07.00,NUM,9
xboxen,VERB,11
deam,SYM,1
ajax-Vitesse,PROPN,1
wafje,PROPN,1
milkshakes,NOUN,3
Cat-Mario,PROPN,1
Hooijer,PROPN,1
Nintendoland,SYM,1
Sweet,SYM,1
Piloot,PROPN,3
Bibberend,VERB,2
drong,VERB,4
getreuzel,NOUN,1
bednnelen,VERB,1
bries,NOUN,8
weggeduwen,VERB,4
cockpits,NOUN,4
Irina,PROPN,2
Achternaam,PROPN,1
Zain,PROPN,1
3DS,NOUN,2
U.,PROPN,7
José,PROPN,6
postkantoor,NOUN,3
1947,NUM,1
62,NUM,3
Datum,PROPN,1
Buitenrit,PROPN,1
Sario,PROPN,1
Pukkie,PROPN,1
komijnenpoort,NOUN,1
tjzak,ADJ,1
jankend,ADJ,1
janker,NOUN,1
Fabia,PROPN,2
Jeffreij,PROPN,1
Mustafa,PROPN,8
dierentuin,ADJ,5
NoordBrabant,PROPN,2
Roompot,PROPN,5
polities,PROPN,1
3/4,NUM,6
vaipoten,NOUN,1
steppen,SYM,1
Watervrienden,PROPN,1
pastel,NOUN,1
krij,NOUN,19
verversen,VERB,3
vissenmishandeling,NOUN,2
grafsteen,NOUN,4
plee,NOUN,4
Sjakies,PROPN,2
kabeljauw,ADJ,2
Jose,PROPN,3
witvis,PROPN,1
Shakie,PROPN,1
Drones,NOUN,2
vijfenzestig,NUM,2
Marli,PROPN,2
Jarik,SYM,2
geldwolven,NOUN,1
l.,PROPN,3
Gevaarlijk,ADJ,3
vogelspinnen,NOUN,3
Lobes,PROPN,3
windbelasting,NOUN,1
bouwjaar,NOUN,1
Molensteen,NOUN,1
tweeduizend,NUM,16
3FM,PROPN,3
3FM,ADJ,2
Show,PROPN,4
radioschok,NOUN,5
Hennen,PROPN,1
Martjan,PROPN,2
Kruijk,PROPN,1
Joh,ADJ,2
mati,VERB,1
slechthoren,VERB,3
overhoopschieen,VERB,1
afdakje,NOUN,4
ArenA,PROPN,2
Wales,PROPN,2
leen,VERB,5
Lie,PROPN,4
supersteil,ADJ,1
Pinguïns,NOUN,2
FLIKO,PROPN,1
Fliko,PROPN,1
Saxofoon,PROPN,2
Cello,PROPN,4
Keyboard,PROPN,6
nette,ADJ,2
bevolking,NOUN,9
daalt,VERB,1
10C.,NUM,1
spuugt,VERB,2
keelsnoepjes,VERB,1
Hoog-laag,NOUN,1
koud-warm,NOUN,1
minigolfen,VERB,7
Yippie,SYM,1
ijsbeeld,NOUN,3
popenkast,NOUN,1
plas,VERB,2
Vaak,ADJ,8
2.En,ADV,1
Woow,NOUN,1
710,NUM,2
oke,PROPN,7
Roza's,NOUN,1
Oowh,PROPN,1
mmm,SCONJ,1
Jaaa,INTJ,2
Kostija,PROPN,1
Mondchow,PROPN,1
appelgebak,NOUN,3
Puzzle,NOUN,1
Piece,PROPN,2
doorgebeten,VERB,3
Barst,VERB,1
Bredeweg,PROPN,1
ng,PROPN,9
nk,NOUN,1
typwerk,NOUN,4
carnaval,VERB,8
ik/hoop,PROPN,1
Unicorn,PROPN,10
bemet,ADJ,1
schetenwedstrijd,NOUN,1
vos-Bram,NOUN,1
go,DET,1
pietengym,PROPN,1
typhoon,NOUN,2
Dizz,PROPN,2
Oki,PROPN,3
Doki,PROPN,1
indiaanrivier,PROPN,1
Slootje,PROPN,1
slootjespringen,VERB,3
afgedroogd,VERB,2
libel,NOUN,3
zg,PRON,1
weggaat,VERB,6
Nell,PROPN,1
Instrumenten,NOUN,1
Yingzue,PROPN,1
gezondst,NOUN,1
Oorlogswinter,PROPN,1
ondergronds,NOUN,1
voetbalkabouter,NOUN,3
Uiteindelijk,ADJ,2
scouen,VERB,7
dubbelvouwen,VERB,3
spellingsdyslexie,ADJ,1
eau,NOUN,1
nattig,ADJ,4
happig,ADJ,1
Wonen,NOUN,1
lijp,ADJ,1
Elza,PROPN,5
plantjesmarkt,NOUN,1
uitstellen,VERB,6
paardendokter,NOUN,1
maze,NOUN,4
Chjocoladefontein,PROPN,1
nattigheid,NOUN,2
shit,SYM,1
Groenteman,NOUN,1
Kweks,PROPN,1
Poema,PROPN,2
leeuwin,VERB,1
does,SYM,4
tonne,NOUN,2
Bijvoor-,SYM,3
Meehad,VERB,2
uitgeten,VERB,3
Stip,PROPN,4
weggesprong,NOUN,1
chill,NOUN,1
megasnel,NOUN,2
verstelbaar,ADJ,6
vastzetten,VERB,4
losdraaien,VERB,1
min-,SYM,4
keer-,SYM,1
deelsomme,NOUN,1
ennog,ADJ,1
kattenkwaad,PRON,1
hpen,VERB,1
kleermakerszit,NOUN,1
ophbben,VERB,1
.=,VERB,1
SDV,PROPN,2
Loci,PROPN,1
voetbalbeker,NOUN,3
speelgoedpakjes,NOUN,1
Jogem,PROPN,4
Helmut,PROPN,3
Sellingen,PROPN,1
jogem,PROPN,1
keeperskleding,NOUN,1
schaafme,NOUN,1
Moe-Moe,ADJ,1
Knorie,NOUN,2
knuri,PROPN,1
Knariée,PROPN,1
1801,NUM,1
1802,NUM,1
Moe-Mo,ADJ,2
Moe-Moe,DET,2
Uull,PROPN,2
sneedt,VERB,1
Fitness,SYM,1
spelactiviteit,NOUN,1
griezeltocht,NOUN,4
lunchpakke,NOUN,1
02:45,NUM,1
hondenpoepbak,NOUN,1
kaarzetten,NOUN,1
Gta,ADJ,1
plundren,VERB,1
goddelijk,ADJ,1
almachtig,ADJ,1
verzetten,NOUN,1
ontploffend,VERB,2
uitstuderen,VERB,1
woon,PROPN,2
Coolcat,NOUN,13
griezelfilm,NOUN,2
radslagen,VERB,1
spookverhaal,NOUN,6
Mickel,PROPN,1
Bed,PROPN,2
Breakfast,PROPN,1
Groet,NOUN,10
dertig-veertig,PROPN,1
tafelvoetbalal,NOUN,2
trilspin,NOUN,3
gepleten,VERB,2
lichtschuw,ADJ,1
lichtschuw,NOUN,1
doorelkaar,ADJ,1
Bliep,PROPN,17
gespierd,ADJ,6
Lamje,NOUN,1
kleins,NOUN,1
bliep,VERB,5
Aroni,PROPN,1
ter,PROPN,2
cleotra,NOUN,1
Superster,PROPN,1
drieduizend,PROPN,1
1000.000.000,NUM,1
Paulo,PROPN,6
carnavalsdisco,NOUN,2
Bariekuet,VERB,1
plapas,NOUN,1
Tubo,PROPN,1
Resi,PROPN,2
turen,NOUN,2
XXXXXXXXXX,PROPN,1
sportiom,PROPN,1
Darlioa,PROPN,1
Bagageruimte,NOUN,1
Oekivogel,PROPN,2
schiereiland,NOUN,3
ouderdom,NOUN,9
Tiepie,PROPN,1
Carlijne,PROPN,3
draajde,NOUN,1
rechtsonderst,ADJ,1
ovenhandschoenen,NOUN,1
ontbij,NOUN,8
citroengeur,NOUN,1
massagestoel,SYM,1
chocolademousse,NOUN,1
chocoladebad,NOUN,2
sorbet,NOUN,1
karamelsaus,NOUN,1
Mimo,PROPN,4
journaliste,NOUN,10
Schieman,PROPN,1
krouwen,VERB,1
afvraag,ADJ,1
herfstblaad,NOUN,3
suuuuuuuuuuuuper,NOUN,1
omafiets,NOUN,4
xxxxxx,NOUN,1
Janeiro,PROPN,13
Christelijk,ADJ,1
sliemer,NOUN,1
Mieuw,PROPN,1
Katertje,NOUN,1
Heksenbezem,NOUN,2
Zag,VERB,16
knoeiden,VERB,2
TZ,PROPN,2
"1,05",NUM,1
eindconclusie,NOUN,2
Plassen,VERB,3
gat,ADJ,1
uiensoep,NOUN,1
knikler,DET,1
mug,SYM,2
sandbox,NOUN,2
Eleonore,PROPN,14
oho,PROPN,1
word,VERB,5
Whatsapptaal,NOUN,1
overdonderen,VERB,3
woonwag,NOUN,3
Zomerspelen,PROPN,1
daantje,PROPN,1
dertienjarig,ADJ,2
ruïne,NOUN,5
Seté,PROPN,1
Rhône,PROPN,1
tour,SYM,1
bedank,NOUN,2
09.25,NUM,1
1/2a,NOUN,1
13.25,NUM,1
Zeegse,PROPN,2
paaltjeswandeling,NOUN,1
losliepen,NOUN,1
huise,NOUN,2
heus,DET,4
leet,NOUN,4
reist,VERB,5
Montur,PROPN,1
flakbij,ADV,4
Schik,VERB,1
flooi,NOUN,1
Gehhakt,PROPN,1
web,CCONJ,3
Miau,PROPN,1
Hobi,PROPN,2
fal,NOUN,2
zomt,NOUN,1
naaispullen,NOUN,1
ziekenhuisspull,NOUN,1
Ritsbeck,PROPN,1
behaarde,VERB,1
Whatsapptaal,ADJ,2
bladerdeeg,PROPN,3
leuks,NOUN,8
hinkel,VERB,5
krolstang,NOUN,1
du,VERB,1
Maaien,VERB,1
ddraad,NOUN,1
drone.com.nl,NOUN,1
tweedehands,PROPN,8
fractie,NOUN,5
verkooplieden,NOUN,1
cedis,NOUN,3
Kira's,PROPN,2
smeerschijn,NOUN,1
Chupa,PROPN,1
Chups,PROPN,1
bbroer,NOUN,4
woont/,NOUN,1
dierenhet,NOUN,1
Ziva,PROPN,3
handbereik,NOUN,1
Faal,ADJ,1
Kip,ADJ,1
blowgunnen,VERB,1
Levend,VERB,7
pixelspel,NOUN,1
Marinda,PROPN,1
e4,NUM,1
M.,X,2
175c,X,5
wener,NOUN,2
Werner,PROPN,20
dokst,ADJ,1
borgen,VERB,1
aflachten,VERB,2
spoorwegmuseum,NOUN,4
Héééééééééééél,NOUN,1
posttrein,NOUN,1
ompo,NOUN,1
st,PROPN,2
spoorhuis,VERB,1
spoorhuis,NOUN,1
opdraaien,VERB,6
Vuurproef,PROPN,1
adelheid,PROPN,1
06-11223344,NUM,1
Marslaan,PROPN,1
34b,ADJ,1
BFF-vriendin,NOUN,2
Best-Friend-Forever,PROPN,1
leuk-,SYM,1
ily,PROPN,1
Ilyt,PROPN,1
hoelaat,NOUN,5
Haci,PROPN,2
"5,000",NUM,1
tering,NOUN,1
Kessel,PROPN,1
Lievelingswedstrijd,PROPN,1
nepsoep,NOUN,1
Chihuahua,VERB,2
Chatten,NOUN,4
powerpiont,NOUN,1
sterker,NOUN,2
kijz,ADJ,1
hoRen,PROPN,1
meeR,DET,1
Zeddam,PROPN,1
Notch,PROPN,6
Cave,PROPN,3
Indev,PROPN,1
2010-2011,SYM,1
Alpha,PROPN,3
2011-1013,SYM,1
1.0,SYM,2
1.0,PROPN,1
snapshot,NOUN,1
Minecraft-wereldschaal,PROPN,1
pigmen,SYM,2
Ghozt,PROPN,1
Enderman,PROPN,8
grottenspin,NOUN,1
Blaze,PROPN,2
slijm,SYM,1
cubes,SYM,2
magma,NOUN,5
villager,NOUN,4
paddenstoelkoe,PROPN,1
stootken,VERB,3
perse,ADJ,3
sportspellet,NOUN,3
w8ten,VERB,1
geschr7,NOUN,1
fantasierijk,ADJ,4
4en,ADJ,1
verxt,VERB,1
nx,SYM,2
leerzaams,NOUN,3
zandpaad,NOUN,4
heggenvlecht,NOUN,1
Maasheggen,VERB,1
vlechtwerk,NOUN,1
kleefplant,NOUN,1
stroommast,NOUN,1
Yelina,PROPN,1
Romaisa,PROPN,1
Riyan,PROPN,1
Arrua,PROPN,1
Hira,PROPN,2
Baymax,PROPN,2
Hiro,PROPN,1
Lalala,ADJ,2
pek,NOUN,2
Pini,PROPN,1
Ine,PROPN,8
Raaw,PROPN,2
neb,PROPN,2
ki,PROPN,8
gummibeerhoofd,NOUN,1
Naj,PROPN,1
Dnalpeons,PROPN,1
Uitgestorven/bijna,PROPN,1
babyvos,NOUN,6
NYC,PROPN,1
Urban,PROPN,1
Outfitters,PROPN,1
Walmart,PROPN,1
Secret,PROPN,2
Times,PROPN,1
Square,PROPN,2
MMM,PROPN,1
Zwar-,PROPN,1
Pie,VERB,1
Afwassen,NOUN,3
1600,NUM,9
Celien,PROPN,2
10-20,NUM,2
onen,VERB,1
gezichtssyndroom,NOUN,1
reef,NOUN,1
hz,PROPN,1
wnnr,VERB,1
midderteen,NOUN,1
z,PRON,5
stief,PROPN,1
stief,DET,1
calorie,NOUN,1
Benelux,PROPN,1
binnen/buitenverblijven,NOUN,1
Langen,VERB,1
eraf,NOUN,3
ievont,ADJ,1
Loopt,VERB,11
vriendschapsbal,NOUN,1
doormidden,ADJ,6
crematie,NOUN,1
cremeren,VERB,8
Fitse,ADJ,1
zjin,NOUN,3
ganzenveer,NOUN,4
slijten,VERB,6
bonuspunt,NOUN,2
Massages,NOUN,1
robotvriend,NOUN,1
veytan,NOUN,1
allercool,ADJ,2
spce,NOUN,1
reder,NOUN,3
Lochemseberg,PROPN,1
Maskershop,PROPN,1
Jammae,PROPN,1
verdwaald,VERB,9
geborstelt,VERB,1
rechthoekig,ADJ,7
slurpen,VERB,2
houwe,INTJ,1
ouwe,ADJ,6
houw,VERB,1
prijswinnaar,NOUN,1
Voorste,PROPN,6
Venne,PROPN,2
Leef,VERB,5
loomelastiek,NOUN,1
meerminnen,NOUN,1
fabel,NOUN,3
duikbril,NOUN,15
teamspeler,NOUN,4
keepster,NOUN,2
Afke,PROPN,8
busjetrap,NOUN,1
merkn,NOUN,1
merfen,NOUN,1
wak-ker,NOUN,1
Tippy,PROPN,3
Sientje,NOUN,5
Verzonnen,NOUN,1
taalkundig,ADJ,1
synoniemenproefwerk,NOUN,1
bloemenkweker,NOUN,1
tul,NOUN,1
geboortedag,NOUN,4
stuntskates,PROPN,1
beagel,NOUN,2
Royal,PROPN,3
Canien,PROPN,1
stroomapparaat,NOUN,1
driesterrenhotel,NOUN,3
show,SYM,1
supergevaarlijk,ADJ,7
Kei,NOUN,1
hil,NOUN,2
vreen,VERB,1
be,CCONJ,3
langsvaren,VERB,1
tery,NOUN,1
heidenbos,NOUN,2
speeldooi,NOUN,1
BMX'en,NOUN,3
Neraf,PROPN,1
braiken,VERB,1
aj,PROPN,2
tujrt,NOUN,1
ent,NOUN,4
Fakab,PROPN,1
yde,NOUN,1
tyfay,NOUN,1
Market,PROPN,1
D-day,PROPN,1
bierbrouwer,NOUN,1
schietspellen,VERB,14
nachtmerries,SYM,2
flow,NOUN,1
kaatser,NOUN,3
teatsen,NOUN,5
Wergea,PROPN,3
teatsen,VERB,1
kolenhok,NOUN,6
ezelsour,NOUN,3
Kröller-Müller,PROPN,4
geboortedatum,SYM,1
19-04-2000,NUM,1
stuntfietsen,NOUN,1
wEL,ADV,1
Tringggggggg,PROPN,1
meefietsen,VERB,2
spinnenwebb,NOUN,6
"zien.""zegt",X,1
kapstokhaakjes,NOUN,1
gootsteen,VERB,1
klaptafel,NOUN,1
Heeeeeeeeeeeeeeel,PROPN,1
eekaris,NOUN,1
voorverwarmd,ADJ,4
pepernot,VERB,5
dbe,ADJ,1
atijd,NOUN,1
pocket,NOUN,2
dubbelpockets,PROPN,1
dubbelpocket,PROPN,1
Sanadome,NOUN,3
Griesbergen,PROPN,2
Loon,PROPN,11
Zand,PROPN,5
lex,X,1
Rorky,PROPN,2
Ursula,PROPN,5
GinoPietermaai,NOUN,1
fief,ADJ,3
uitgroeien,VERB,8
spelletjeseiland,PROPN,2
afstak,VERB,2
betoverd,ADJ,1
Marlies,NOUN,5
Pssst,PROPN,1
pik,VERB,1
vuurwerktester,PROPN,1
mixt,VERB,2
babypijl,NOUN,1
marinebioloog,NOUN,1
werkpaarid,NOUN,1
kickboks,NOUN,4
klapp,NOUN,6
bloedspoor,NOUN,2
Kinderlokker,PROPN,2
brben,VERB,3
Etc,X,1
a.u.b,SYM,3
droge,ADJ,1
gastvrij,ADJ,4
Simonen,PROPN,2
Blindemannetje,PROPN,1
vriendinnetje/vriendjes,NOUN,1
turbonelheid,NOUN,1
gevol,NOUN,1
Ra,SYM,12
Adul,PROPN,1
Petter,PROPN,1
noormaal,NOUN,1
lasagne,PROPN,1
Samanta,PROPN,9
bloemkoolen,NOUN,1
man-over-boord,NOUN,1
scha,VERB,10
oogcombinatie,NOUN,1
Rudolph,PROPN,23
toetsinstrument,NOUN,2
vioolsleutel,NOUN,2
C-sleutel,PROPN,1
superhaarmiddel,NOUN,1
fietssport,NOUN,1
kliktrapper,NOUN,1
fietskleor,NOUN,1
mislukt,VERB,3
boshut,NOUN,1
paardrijder,NOUN,5
koningschap,NOUN,1
30-5-2013,NUM,1
defensie,NOUN,4
militair,NOUN,8
Konings-,SYM,1
postcodelotorij,NOUN,1
35-41,SYM,1
Jondar,PROPN,2
basketbaltraining,NOUN,2
Skyfall,PROPN,5
gelijkmatig,ADJ,3
broodzak,NOUN,2
koekpapiert,NOUN,1
bint,NOUN,2
senr,NOUN,1
smokkelspel,NOUN,10
pijl-en-boogschieten,VERB,2
weggerold,VERB,3
gevouwen,VERB,5
eed,NOUN,2
19.45,NUM,2
Koningsvaart,NOUN,2
kochpen,VERB,1
Zany,PROPN,3
Lauis,PROPN,2
Hihi,PROPN,7
gewon,VERB,1
kitten,SYM,1
kraamman,NOUN,2
bananensmaak,NOUN,1
chocoladeijs,VERB,1
Mm,VERB,1
kitten,VERB,14
poezenbrokek,NOUN,1
meevoeren,VERB,4
aanbad,VERB,2
macho,ADJ,1
Lalalala,SYM,1
lalalala,NOUN,3
Elmo,SYM,1
song,SYM,2
Tralala,PROPN,1
Tralalaaa,PROPN,1
Nahh,NOUN,1
Behaard,VERB,1
R.K.D.V.C.,NOUN,1
Rooms,PROPN,3
Katholieke,PROPN,3
Voetbalclub,NOUN,3
j8,NOUN,1
spellingcorrectie,NOUN,3
lamm,ADJ,3
verspreid,VERB,5
wht,SYM,1
Helene,PROPN,5
Agoudan,PROPN,1
schaatsplek,NOUN,1
3D-tv,NOUN,5
nieuwspresentator,NOUN,1
Werner,DET,1
3D-beeld,NOUN,1
M-16,PROPN,2
Jackson-petje,PROPN,1
skills,ADV,1
Maker,NOUN,2
roeiboot,NOUN,18
klotsen,VERB,2
roeiboten,VERB,1
roeiboten,NOUN,2
klotst,VERB,1
roeibot,NOUN,1
booten,NOUN,2
verbouw,VERB,2
dana's,PROPN,1
schapendoes,NOUN,3
mobieol,NOUN,6
nieuw,PROPN,3
Minecraftwereld,PROPN,2
schoolklas,NOUN,2
Taiga,PROPN,2
rotten,VERB,4
farmer,PROPN,1
sterrenkundig,ADJ,1
zombie-apocalyps,NOUN,1
duivelt,NOUN,1
Jackso,PROPN,1
zwijn,VERB,2
Petronella,PROPN,2
Schijven,NOUN,1
STAP,PROPN,2
spijten,VERB,13
showdance,ADJ,2
Weetje,VERB,3
Skriiii,PROPN,1
Hé,VERB,2
broche,NOUN,1
Hoera,NOUN,7
Benjamins,NOUN,1
wetstrijd,VERB,1
Zestalveld,NOUN,1
dopey,PROPN,1
Wini,PROPN,1
Wames,PROPN,1
vlieghoogte,NOUN,1
Arnoud,PROPN,11
1000.000.000.000.000,DET,1
Gedaan,VERB,2
oe,VERB,2
zij,NOUN,3
twee/drie,NOUN,4
RKSV,PROPN,6
D.A.W.,NOUN,1
voorgeeffen,VERB,2
kpen,VERB,8
weedenschap,NOUN,1
per/,NOUN,1
Wiwiwiwi,PROPN,1
Sint,PRON,8
omgeroepen,VERB,3
nachtvader,ADV,1
nachtvader,NOUN,2
profvoetbal,ADJ,1
palmboom,VERB,2
Verjo,PROPN,1
verjar,PROPN,1
gezommen,VERB,1
watergolf,NOUN,1
Drangon,PROPN,1
grattapje,VERB,1
beesje,NOUN,2
pap,SYM,5
vade,NOUN,1
knorr,NOUN,1
verkleeen,ADJ,2
Knorrie,NOUN,1
kor,PROPN,1
knorrie,PROPN,2
zwijnderecht,NOUN,1
Appeltje,NOUN,2
starade,NOUN,1
Bar,NOUN,1
Iphone,PROPN,5
pett,NOUN,2
weettek,NOUN,10
Hamdi,PROPN,1
chtig,ADJ,1
touwbrug,NOUN,4
letterboxen,VERB,1
Sail,PROPN,1
acht/negen/tien,NOUN,1
snuifie,PROPN,1
noRmaal,VERB,1
Lien,PROPN,5
Tindera,PROPN,1
woordpodium,NOUN,1
woordkast,NOUN,2
kosteloos,ADJ,2
techniekkast,ADJ,2
luchtdruk,NOUN,7
Jinti,PROPN,1
Enie,NOUN,1
superprachtig,PROPN,1
Oren,NOUN,1
Holo,PROPN,11
tinbel,NOUN,1
os,NOUN,6
siet,PROPN,1
Vrasris,NOUN,1
gekomigs,ADJ,1
oiet,ADJ,1
uithalen.lenorbiel,SYM,1
aanbellen,PRON,1
lear,PROPN,1
zefot,ADJ,1
voogels,NOUN,1
rodan,NOUN,1
Mwahhaha,PROPN,1
woordverbeteraar,NOUN,3
lebberen,VERB,2
vlindert,NOUN,2
karten,PROPN,7
Truck,PROPN,2
Nuet,PROPN,1
PIP,PROPN,4
zwartje,NOUN,2
danskamp,NOUN,2
peen,VERB,1
Pean,NOUN,1
paasheuvel,NOUN,1
gelaarsde,VERB,18
erwt,NOUN,4
Stiefmoeder,PROPN,1
inrijddierentuin,NOUN,1
Bocazilia,PROPN,1
lichtpaar,NOUN,1
Lievelingseten,VERB,2
Pleuni,PROPN,6
aanzien,VERB,10
roudersschool,NOUN,1
zielie,NOUN,1
soes,NOUN,7
binnengehalen,VERB,2
krottenwijk,NOUN,1
lichtpun,NOUN,2
afdwaalen,VERB,1
geza,ADJ,2
Sef,PROPN,4
gilde,PROPN,6
focussen,VERB,5
afgrijpen,VERB,1
knutselkamer,NOUN,1
gillen,NOUN,1
stich,PROPN,2
juik,NOUN,1
keeppen,VERB,1
Hahn,PROPN,2
Messi/Ronaldo,PROPN,1
tranfergeld,NOUN,1
keigoed,NOUN,9
volleys,ADJ,1
vindel,DET,5
Onderwatermusea,PROPN,1
mossel,NOUN,3
lol,ADV,4
gymmeester,ADV,3
-x,SYM,1
somm,NOUN,3
spoerwtnk,NOUN,1
Ping,NOUN,1
leeuwenpak,NOUN,2
ping,PROPN,2
ping,ADV,9
Pings,DET,1
Pings,ADV,1
deo,SYM,2
cesj,NOUN,1
fototoestelrolle,NOUN,1
Jettje,PROPN,2
Jottje,PROPN,1
wite,ADJ,1
neusje,SYM,1
Jakoba,PROPN,6
Obs,PROPN,1
daarnet,ADV,5
babydier,VERB,1
Tijger,VERB,1
Schildpadden,PROPN,1
Jacelyn,PROPN,1
Marice,PROPN,1
Wendi,PROPN,1
Marylin,PROPN,1
Samd,ADJ,1
minute,SYM,1
knock-outs,NOUN,1
veder,ADJ,13
Hitzone,PROPN,1
Directio,PROPN,1
Ehhh,PROPN,3
Lodewijk,PROPN,2
Bresker,PROPN,5
Uhmmm,PROPN,1
boekendief,ADJ,1
haallen,VERB,3
babykleert,NOUN,2
nagelt,NOUN,5
gevingerhaakt,NOUN,1
kartonnet,NOUN,1
wandelend,VERB,1
bollen,NOUN,1
martellen,VERB,4
kraanmachinist,NOUN,2
achterbuor,NOUN,2
roekeloos,ADJ,1
loonwer,NOUN,1
speltuin,NOUN,1
nach,ADJ,1
vleerhond,NOUN,2
paardgereden,NOUN,3
Verebos,PROPN,1
Levy,PROPN,3
schelpen,NOUN,1
vliegtuiag,NOUN,7
Lm,PROPN,1
voorbeeld,PROPN,1
Gm,SYM,3
wegleggen,VERB,6
Ples,NOUN,1
15-06-2020,NUM,2
omte,NOUN,2
stikjaloer,NOUN,2
skieen,VERB,1
18:45,NUM,2
Zeverkener,NOUN,1
wrikken,VERB,3
onverwarmd,ADJ,1
onderwaterzitten,NOUN,1
Fue,PROPN,1
Foe,PROPN,1
Roobijnssen,PROPN,1
Stoep,PROPN,1
stoepinspecteur,NOUN,1
wacht+8an,ADJ,1
blon,ADV,1
h.,X,1
wrunder,ADJ,1
oeat,NOUN,1
loopings,VERB,4
wiperen,VERB,1
Ferrarideuren,PROPN,1
Mea,ADJ,1
behoren,VERB,9
niet/geen,DET,1
Hghmj,PROPN,2
Mmghg,PROPN,1
ehihos,PROPN,1
ijsblauw,ADJ,1
D-Jay,PROPN,1
Djena,PROPN,1
Drorden,PROPN,1
Gezrijden,PROPN,1
ramen,VERB,6
aanraakten,VERB,1
hogedrukspuit,NOUN,2
koeieninvasie,NOUN,1
Dian,PROPN,10
kopop,NOUN,2
Noors,NUM,1
saar,NOUN,2
Saars,PROPN,1
tIen,NUM,1
guur,ADJ,3
jesse/ik,NOUN,1
MEESTER,PROPN,1
Wahaha,ADJ,1
Lenna,PROPN,2
spele,NOUN,3
1939,NUM,2
westBerlijn,NOUN,1
Oost-Berlijn,PROPN,1
1989,NUM,2
Oost-Berlijns,ADJ,1
dupper,NOUN,1
kúnnen,VERB,1
schipperskind,NOUN,5
geruzied,NOUN,3
motaal,ADJ,1
smee,NOUN,1
skel,NOUN,1
mel,NOUN,2
smel,NOUN,2
sel,NOUN,2
Mel,NOUN,2
kleel,NOUN,1
haek,VERB,1
Fanny,PROPN,5
Ukos,PROPN,4
tweeëndertig,ADJ,2
patent,NOUN,2
draaiknop,NOUN,1
droomautomaat,NOUN,2
piek,PROPN,3
telefoonhoesje,NOUN,2
kaarsje,NOUN,3
Milla,PROPN,18
Jippi,PROPN,1
Uno,SYM,4
aardappelt,NOUN,3
poetst,NOUN,1
verlanglijst,NOUN,14
goedvis,NOUN,1
BUBBEL,PROPN,1
ps4,X,1
laber,PROPN,1
Fitness,NOUN,3
bouwplan,NOUN,2
GelreDome,NOUN,2
bliksemflit,NOUN,3
Nuo,ADV,1
Balorg,PROPN,1
babydingen,NOUN,1
Deef,PROPN,6
Negan,PROPN,1
Liane,PROPN,2
Roniee,PROPN,1
miniskischool,NOUN,1
appartement/hotel,NOUN,1
wc-papier,SYM,1
nachtkastjes,NOUN,3
flapperden,NOUN,1
ZE,PROPN,7
SLECHT,ADJ,2
TE,NOUN,5
ETEN,ADJ,1
KRIJGEN,NOUN,1
dRINKEN,SYM,1
KLEINE,PROPN,2
HOKKEN,PROPN,1
WORDEN,SYM,2
OPGESLOTEN,PROPN,1
opschepten,VERB,1
koeroe,NOUN,1
Richardus,PROPN,7
Gymen,PROPN,1
leerwerk,NOUN,1
kiët,NOUN,1
superhoog,CCONJ,3
hoogezang,PROPN,1
schaaft,NOUN,1
uitsmeeren,VERB,1
tv-kijkt,NOUN,3
jeetje,NOUN,2
Mehet,PROPN,3
Mahmet,PROPN,4
M.T.K.E.,PROPN,1
Marga,PROPN,7
ind,VERB,1
ng,ADV,2
Dinkie,NOUN,3
Lela,PROPN,20
Start,AUX,1
Koken,VERB,3
Leanen,PROPN,1
Magriet,PROPN,5
hn,X,2
blub,PROPN,8
terugliep,VERB,3
ijscokraam,NOUN,2
Enola,VERB,3
Enola,PROPN,5
blub,NOUN,27
Bobs,PROPN,3
romées,ADJ,2
21.12,NUM,1
Akita,PROPN,1
Inu,PROPN,1
vechthond,NOUN,2
Murcus,PROPN,1
voedselket,NOUN,1
ben/raak,NOUN,1
kabaal,ADJ,2
weggetrokken,VERB,4
6-6,SYM,2
kraampj,NOUN,1
siera,NOUN,1
gro,NOUN,2
bedelt,NOUN,2
kr,ADV,2
aardbeienijs,NOUN,10
Elles,PROPN,4
GROET,PROPN,1
inhn,VERB,1
mitsnood,PROPN,1
Badkamer,NOUN,1
dur,PROPN,2
surrut,NOUN,1
mits,ADP,1
hlogon,NOUN,1
polpv,NOUN,1
zn,ADV,1
ijn,NOUN,2
nhtun,NOUN,1
Orleens,PROPN,1
stuwdam,NOUN,1
Toen,SCONJ,6
reparateur,NOUN,1
